File,SentenceNumber,Sentence,Translation,EntityType,Role,Sarcasm,NonOffensive
D_2,83,"‎27 / 04 / 18 , 14 : 50 - SupportoVittima1 : Ma basta lasciatelo stare ! ! &#128548;","‎27 / 04 / 18 , 14 : 50 - SupportoVittima1 : Leave him alone! ! &#128548;",Defense,Bystander_assistant,False,False
D_2,85,"‎27 / 04 / 18 , 14 : 51 - Bullo1 : Bambocci","‎27 / 04 / 18 , 14 : 51 - Bullo1 : Kids",Insult-General_Insult,Harasser,False,False
D_2,86,"‎27 / 04 / 18 , 14 : 51 - Bullo1 : Dai vai a giocare con le bambole","‎27 / 04 / 18 , 14 : 51 - Bullo1 : Go and play with your dolls",Insult-Discrimination-Sexism,Harasser,False,False
D_2,87,"‎27 / 04 / 18 , 14 : 51 - SupportoVittima1 : No non lo capisco e voi non capite che dovete lasciare stare Vittima","‎27 / 04 / 18 , 14 : 51 - SupportoVittima1 : No I don't understand it and you don't understand you have to leave Vittima alone",Defense,Bystander_defender,False,False
D_2,88,"‎27 / 04 / 18 , 14 : 52 - SupportoVittima1 : Non le ho non sono così bambina come voi","‎27 / 04 / 18 , 14 : 52 - SupportoVittima1 : I don't have them. I'm not a child like you.",Defense,Bystander_defender,False,False
D_2,89,"‎27 / 04 / 18 , 14 : 52 - Bullo1 : Allora sarà meglio che lo capisci","‎27 / 04 / 18 , 14 : 52 - Bullo1 : Then you'd better understand it",Threat_or_Blackmail,Harasser,False,False
D_2,91,"‎27 / 04 / 18 , 14 : 52 - SupportoVittima1 : E anche per voi sarà meglio che lo capiate","‎27 / 04 / 18 , 14 : 52 - SupportoVittima1 : You better understand that too.",Threat_or_Blackmail,Bystander_defender,False,False
D_2,93,"‎27 / 04 / 18 , 14 : 53 - SupportoVittima1 : Sennò sarete nei guai","‎27 / 04 / 18 , 14 : 53 - SupportoVittima1 : Or you'll be in trouble.",Threat_or_Blackmail,Bystander_defender,False,False
D_2,94,"‎27 / 04 / 18 , 14 : 53 - Bullo1 : Zitta oca","‎27 / 04 / 18 , 14 : 53 - Bullo1 : Shut up dumb",Curse_or_Exclusion,Harasser,False,False
D_2,96,"‎27 / 04 / 18 , 14 : 53 - SupportoVittima1 : Oca lo dici a qualcun altro ma non a me","‎27 / 04 / 18 , 14 : 53 - SupportoVittima1 : Tell dumb to someone else, not me",Defense,Bystander_defender,False,False
D_2,97,"‎27 / 04 / 18 , 14 : 54 - SupportoVittima1 : No pk siete voi che fate i bulli","‎27 / 04 / 18 , 14 : 54 - SupportoVittima1 : No, ‘cos it's you who are the bullies",Defense,Bystander_defender,False,False
D_2,99,"‎27 / 04 / 18 , 14 : 55 - Bullo1 : Gallina","‎27 / 04 / 18 , 14 : 55 - Bullo1 : Hen",Insult-General_Insult,Harasser,False,False
D_2,100,"‎27 / 04 / 18 , 14 : 55 - SupportoVittima1 : Ok allora sarete nei guai tutti quanti","‎27 / 04 / 18 , 14 : 55 - SupportoVittima1 : Ok then, you will all be in trouble",Threat_or_Blackmail,Bystander_defender,False,False
D_2,101,"‎27 / 04 / 18 , 14 : 57 - Bullo1 : Ti ci metto io nei guai !","‎27 / 04 / 18 , 14 : 57 - Bullo1 : I'll get you in trouble!",Threat_or_Blackmail,Harasser,False,False
D_2,102,"‎27 / 04 / 18 , 15 : 00 - SupportoBullo1 : SupportoVittima1 stai zitta ! Questa volta non hai voce in capitolo . . . hai visto il suo musical . ly ? È un ciccione di merda nient ’ altro","‎27 / 04 / 18 , 15 : 00 - SupportoBullo1 : SupportoVittima1 shut up! This time you have no say in the matter . . .Have you seen his musical . ly? He's a f***ing fatso and nothing else.",Insult-BodyShame,Bystander_assistant,False,False
D_2,102,"‎27 / 04 / 18 , 15 : 00 - SupportoBullo1 : SupportoVittima1 stai zitta ! Questa volta non hai voce in capitolo . . . hai visto il suo musical . ly ? È un ciccione di merda nient ’ altro","‎27 / 04 / 18 , 15 : 00 - SupportoBullo1 : SupportoVittima1 shut up! This time you have no say in the matter . . .Have you seen his musical . ly? He's a f***ing fatso and nothing else.",Insult-BodyShame,Bystander_assistant,False,False
D_2,102,"‎27 / 04 / 18 , 15 : 00 - SupportoBullo1 : SupportoVittima1 stai zitta ! Questa volta non hai voce in capitolo . . . hai visto il suo musical . ly ? È un ciccione di merda nient ’ altro","‎27 / 04 / 18 , 15 : 00 - SupportoBullo1 : SupportoVittima1 shut up! This time you have no say in the matter . . .Have you seen his musical . ly? He's a f***ing fatso and nothing else.",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,102,"‎27 / 04 / 18 , 15 : 00 - SupportoBullo1 : SupportoVittima1 stai zitta ! Questa volta non hai voce in capitolo . . . hai visto il suo musical . ly ? È un ciccione di merda nient ’ altro","‎27 / 04 / 18 , 15 : 00 - SupportoBullo1 : SupportoVittima1 shut up! This time you have no say in the matter . . .Have you seen his musical . ly? He's a f***ing fatso and nothing else.",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,103,"‎27 / 04 / 18 , 15 : 01 - Bullo1 : &#128079; &#128079; &#128079;","‎27 / 04 / 18 , 15 : 01 - Bullo1 : &#128079; &#128079; &#128079;",Encouragement_to_the_Harasser,Harasser,False,False
D_2,104,"‎27 / 04 / 18 , 15 : 01 - SupportoVittima1 : Sapete solamente insultare la gente pk siete invidiose tutto qua","‎27 / 04 / 18 , 15 : 01 - SupportoVittima1 : You only know how to insult people ‘cos you're jealous that's it",Defense,Bystander_defender,False,False
D_2,105,"‎27 / 04 / 18 , 15 : 02 - SupportoBullo1 : Invidiosa ? io ? di quel ciccione ? non credo proprio","‎27 / 04 / 18 , 15 : 02 - SupportoBullo1 : Jealous? Me? Of that fat guy? No way!",Insult-BodyShame,Bystander_assistant,False,False
D_2,107,"‎27 / 04 / 18 , 15 : 02 - Bullo1 : Di avere tanta ciccia ?","‎27 / 04 / 18 , 15 : 02 - Bullo1 : That you're so fat?",Insult-BodyShame,Harasser,False,False
D_2,109,"‎27 / 04 / 18 , 15 : 03 - SupportoVittima1 : Sapete solamente dire così","‎27 / 04 / 18 , 15 : 03 - SupportoVittima1 :  you can only say so",Defense,Bystander_defender,False,False
D_2,112,"‎27 / 04 / 18 , 15 : 04 - SupportoVittima1 : Okay &#128169;","‎27 / 04 / 18 , 15 : 04 - SupportoVittima1 : Okay &#128169;",Insult-General_Insult,Bystander_defender,False,False
D_2,114,"‎27 / 04 / 18 , 15 : 16 - SupportoVittima2 : Ma lasciateli in pace che almeno lui è bravo a scuola","‎27 / 04 / 18 , 15 : 16 - SupportoVittima2 : Leave them alone, at least he is good at school",Defense,Bystander_defender,False,False
D_2,116,"‎27 / 04 / 18 , 15 : 17 - Bullo1 : Zitta oca","‎27 / 04 / 18 , 15 : 17 - Bullo1 : Shut up dumb",Curse_or_Exclusion,Harasser,False,False
D_2,117,"‎27 / 04 / 18 , 15 : 19 - SupportoVittima2 : Oca sarai tu","‎27 / 04 / 18 , 15 : 19 - SupportoVittima2 : You dumb!",Insult-General_Insult,Bystander_defender,False,False
D_2,119,"‎27 / 04 / 18 , 17 : 30 - Vittima : io posto quello che mi pare , ma chi credete di essere","‎27 / 04 / 18 , 17 : 30 - Vittima : I post what I want, but who do you think you are?",Defense,Bystander_defender,False,False
D_2,119,"‎27 / 04 / 18 , 17 : 30 - Vittima : io posto quello che mi pare , ma chi credete di essere","‎27 / 04 / 18 , 17 : 30 - Vittima : I post what I want, but who do you think you are?",Defense,Victim,False,False
D_2,119,"‎27 / 04 / 18 , 17 : 30 - Vittima : io posto quello che mi pare , ma chi credete di essere","‎27 / 04 / 18 , 17 : 30 - Vittima : I post what I want, but who do you think you are?",Defense,Bystander_defender,False,False
D_2,119,"‎27 / 04 / 18 , 17 : 30 - Vittima : io posto quello che mi pare , ma chi credete di essere","‎27 / 04 / 18 , 17 : 30 - Vittima : I post what I want, but who do you think you are?",Defense,Victim,False,False
D_2,124,"‎27 / 04 / 18 , 19 : 05 - SupportoVittima2 : Vittima lasciale stare sono solo invidiose per i tuoi voti e quindi vanno a cercare l unico tuo difetto","‎27 / 04 / 18 , 19 : 05 - SupportoVittima2 : Vittima leave them alone they're just jealous of your grades, so they go looking only for your faults.",Defense,Bystander_defender,False,False
D_2,125,"‎27 / 04 / 18 , 19 : 06 - SupportoBullo2 : Credici credici ahah","‎27 / 04 / 18 , 19 : 06 - SupportoBullo2 : Believe it believe it ahah",Other,Bystander_assistant,False,False
D_2,127,"‎27 / 04 / 18 , 19 : 10 - SupportoBullo2 : Sarà pur bravo a scuola ma nel fare i musical . ly fa proprio cagare ahahaha","‎27 / 04 / 18 , 19 : 10 - SupportoBullo2 : He may be good in school but his musical . ly really sucks hahaha",Insult-General_Insult,Bystander_assistant,False,False
D_2,129,"‎27 / 04 / 18 , 19 : 14 - Bullo1 : Non sa fare nemmeno ginnastica , sembra un bisonte quando corre !","‎27 / 04 / 18 , 19 : 14 - Bullo1 : He can't even do gymnastics, he looks like a buffalo when he runs!",Insult-BodyShame,Harasser,False,False
D_2,130,"‎27 / 04 / 18 , 19 : 15 - SupportoBullo1 : L ’ unica cosa che non sa fare ? C ’ è una lista lunga 3 km di tutti i suoi difetti tra cui musical . ly e ginnastica","‎27 / 04 / 18 , 19 : 15 - SupportoBullo1 : The only thing he cannot do? There is a list 3 km long of all his faults including musical . ly and gymnastics.",Insult-General_Insult,Bystander_assistant,False,False
D_2,131,"‎27 / 04 / 18 , 19 : 15 - SupportoBullo1 : Eh già","‎27 / 04 / 18 , 19 : 15 - SupportoBullo1 : Yep",Encouragement_to_the_Harasser,Bystander_assistant,False,False
D_2,132,"‎27 / 04 / 18 , 19 : 15 - SupportoBullo2 : &#128514;ahahahah vero","‎27 / 04 / 18 , 19 : 15 - SupportoBullo2 : &#128514;ahahahah true",Encouragement_to_the_Harasser,Bystander_assistant,False,False
D_2,136,"‎27 / 04 / 18 , 19 : 16 - SupportoVittima2 : Perché cos'è che ha detto di male ?","‎27 / 04 / 18 , 19 : 16 - SupportoVittima2 : What did he say wrong?",Defense,Bystander_defender,False,False
D_2,138,"‎27 / 04 / 18 , 19 : 17 - SupportoBullo2 : Resta il fatto che è un Elefante &#128514;","‎27 / 04 / 18 , 19 : 17 - SupportoBullo2 : The fact remains that he is an elephant &#128514;",Insult-BodyShame,Bystander_assistant,False,False
D_2,139,"‎27 / 04 / 18 , 19 : 17 - SupportoBullo1 : È già abbastanza che esiste . . .","‎27 / 04 / 18 , 19 : 17 - SupportoBullo1 : It's enough that she exists . . .",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,141,"‎27 / 04 / 18 , 19 : 17 - SupportoVittima2 : Ma stai tranquilla e zitta","‎27 / 04 / 18 , 19 : 17 - SupportoVittima2 : Be quiet and shut up",Curse_or_Exclusion,Bystander_defender,False,False
D_2,142,"‎27 / 04 / 18 , 19 : 17 - SupportoBullo2 : Tu stai zitta","‎27 / 04 / 18 , 19 : 17 - SupportoBullo2 : You shut up",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,143,"‎27 / 04 / 18 , 19 : 17 - Bullo1 : Zitta tu","‎27 / 04 / 18 , 19 : 17 - Bullo1 : You shut up",Curse_or_Exclusion,Harasser,False,False
D_2,144,"‎27 / 04 / 18 , 19 : 18 - SupportoVittima2 : Non spreco parole per voi","‎27 / 04 / 18 , 19 : 18 - SupportoVittima2 : I don't waste words on you.",Defense,Bystander_defender,False,False
D_2,146,"‎27 / 04 / 18 , 19 : 18 - Bullo1 : Nessuno ti ha chiesto nulla infatti &#129335;‍♀","‎27 / 04 / 18 , 19 : 18 - Bullo1 : Nobody asked you anything, in fact &#129335;♀",Curse_or_Exclusion,Harasser,False,False
D_2,148,"‎27 / 04 / 18 , 19 : 19 - Bullo1 : Lei può parlare tu no","‎27 / 04 / 18 , 19 : 19 - Bullo1 : She can talk you can't",Curse_or_Exclusion,Harasser,False,False
D_2,149,"‎27 / 04 / 18 , 19 : 19 - SupportoBullo2 : Esatto &#128524;","‎27 / 04 / 18 , 19 : 19 - SupportoBullo2 : Exactly &#128524;",Encouragement_to_the_Harasser,Bystander_assistant,False,False
D_2,150,"‎27 / 04 / 18 , 19 : 20 - SupportoVittima2 : Ti ho detto che non spreco parole per te &#129296; &#129296;","‎27 / 04 / 18 , 19 : 20 - SupportoVittima2 : I told you I don't waste words on you &#129296; &#129296;",Defense,Bystander_defender,False,False
D_2,151,"‎27 / 04 / 18 , 19 : 20 - SupportoBullo2 : Allora smettila di parlare tesoro !","‎27 / 04 / 18 , 19 : 20 - SupportoBullo2 : Then stop talking sweetie!",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,152,"‎27 / 04 / 18 , 19 : 20 - Bullo1 : Allora chiudi il becco","‎27 / 04 / 18 , 19 : 20 - Bullo1 : Shut up then",Curse_or_Exclusion,Harasser,False,False
D_2,153,"‎27 / 04 / 18 , 19 : 21 - SupportoBullo2 : Già ahahah","‎27 / 04 / 18 , 19 : 21 - SupportoBullo2 : Yeah",Encouragement_to_the_Harasser,Bystander_assistant,False,False
D_2,154,"‎27 / 04 / 18 , 19 : 24 - SupportoVittima2 : Allora stai zitta","‎27 / 04 / 18 , 19 : 24 - SupportoVittima2 : Shut up then.",Curse_or_Exclusion,Bystander_defender,False,False
D_2,155,"‎27 / 04 / 18 , 19 : 24 - SupportoBullo2 : Stai zitta tu","‎27 / 04 / 18 , 19 : 24 - SupportoBullo2 : Shut up!",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,156,"‎27 / 04 / 18 , 19 : 27 - Bullo1 : Stai zitta tu che dici tanto di sprecare parole con noi .","‎27 / 04 / 18 , 19 : 27 - Bullo1 : Shut up, you who say that  you are wasting words on us.",Curse_or_Exclusion,Harasser,False,False
D_2,157,"‎27 / 04 / 18 , 19 : 27 - Bullo1 : Chiudi la bocca .","‎27 / 04 / 18 , 19 : 27 - Bullo1 : Shut your mouth.",Curse_or_Exclusion,Harasser,False,False
D_2,163,"‎28 / 04 / 18 , 16 : 21 - SupportoBullo1 : È ancora un elefante","‎28 / 04 / 18 , 16 : 21 - SupportoBullo1 : He's still an elephant",Insult-BodyShame,Bystander_assistant,False,False
D_2,164,"‎28 / 04 / 18 , 16 : 22 - Bullo1 : Dimagrisci elefante","‎28 / 04 / 18 , 16 : 22 - Bullo1 : Slim down elephant",Insult-BodyShame,Harasser,False,False
D_2,165,"‎28 / 04 / 18 , 16 : 22 - SupportoBullo2 : Ahahah ridooo","‎28 / 04 / 18 , 16 : 22 - SupportoBullo2 : Ahahah I am laughing!",Encouragement_to_the_Harasser,Bystander_assistant,False,False
D_2,166,"‎28 / 04 / 18 , 16 : 23 - SupportoBullo2 : Ma ancor peggio a ginnastica ! Vedremo a scuola cosa farà ahah","‎28 / 04 / 18 , 16 : 23 - SupportoBullo2 : But even worse in gymnastics! We'll see what he'll do at school",Threat_or_Blackmail,Bystander_assistant,False,False
D_2,167,"‎28 / 04 / 18 , 16 : 25 - Bullo1 : Iscriviti in palestra invece che perdere tempo a studiare !","‎28 / 04 / 18 , 16 : 25 - Bullo1 : Join a gym instead of wasting time studying!",Insult-BodyShame,Bystander_assistant,False,False
D_2,168,"‎28 / 04 / 18 , 16 : 25 - SupportoBullo2 : Esatto ahah","‎28 / 04 / 18 , 16 : 25 - SupportoBullo2 : Exactly ahah",Encouragement_to_the_Harasser,Harasser,False,False
D_2,169,"‎28 / 04 / 18 , 16 : 25 - SupportoBullo1 : Ma quanto sfigato può essere quel cesso hahah","‎28 / 04 / 18 , 16 : 25 - SupportoBullo1 : What a loser that guy can be!",Insult-General_Insult,Bystander_assistant,False,False
D_2,169,"‎28 / 04 / 18 , 16 : 25 - SupportoBullo1 : Ma quanto sfigato può essere quel cesso hahah","‎28 / 04 / 18 , 16 : 25 - SupportoBullo1 : What a loser that guy can be!",Insult-General_Insult,Bystander_assistant,False,False
D_2,169,"‎28 / 04 / 18 , 16 : 25 - SupportoBullo1 : Ma quanto sfigato può essere quel cesso hahah","‎28 / 04 / 18 , 16 : 25 - SupportoBullo1 : What a loser that guy can be!",Insult-BodyShame,Bystander_assistant,False,False
D_2,169,"‎28 / 04 / 18 , 16 : 25 - SupportoBullo1 : Ma quanto sfigato può essere quel cesso hahah","‎28 / 04 / 18 , 16 : 25 - SupportoBullo1 : What a loser that guy can be!",Insult-BodyShame,Bystander_assistant,False,False
D_2,170,"‎28 / 04 / 18 , 16 : 26 - Bullo1 : Appena vedo il cesso mi viene in mente Vittima hahaha","‎28 / 04 / 18 , 16 : 26 - Bullo1 : As soon as I see the toilet I think of Vittima hahaha",Insult-BodyShame,Harasser,False,False
D_2,171,"‎28 / 04 / 18 , 17 : 14 - SupportoVittima2 : Che simpatiche ma sapete farvi gli affari vostri ?","‎28 / 04 / 18 , 17 : 14 - SupportoVittima2 : How nice you are, but can you mind your own business?",Defense,Bystander_defender,False,False
D_2,171,"‎28 / 04 / 18 , 17 : 14 - SupportoVittima2 : Che simpatiche ma sapete farvi gli affari vostri ?","‎28 / 04 / 18 , 17 : 14 - SupportoVittima2 : How nice you are, but can you mind your own business?",Defense,Bystander_defender,False,False
D_2,171,"‎28 / 04 / 18 , 17 : 14 - SupportoVittima2 : Che simpatiche ma sapete farvi gli affari vostri ?","‎28 / 04 / 18 , 17 : 14 - SupportoVittima2 : How nice you are, but can you mind your own business?",Insult-General_Insult,Bystander_defender,False,False
D_2,171,"‎28 / 04 / 18 , 17 : 14 - SupportoVittima2 : Che simpatiche ma sapete farvi gli affari vostri ?","‎28 / 04 / 18 , 17 : 14 - SupportoVittima2 : How nice you are, but can you mind your own business?",Insult-General_Insult,Bystander_defender,False,False
D_2,173,"‎28 / 04 / 18 , 18 : 46 - Bullo1 : Chi vi ha chiesto cosa ?","‎28 / 04 / 18 , 18 : 46 - Bullo1 : Who asked you what?",Curse_or_Exclusion,Harasser,False,False
D_2,175,"‎28 / 04 / 18 , 18 : 57 - SupportoBullo2 : Ma stai zitta","‎28 / 04 / 18 , 18 : 57 - SupportoBullo2 : Shut up!",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,177,"‎28 / 04 / 18 , 18 : 58 - SupportoBullo2 : Chiudi la bocca","‎28 / 04 / 18 , 18 : 58 - SupportoBullo2 : Shut your mouth.",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,178,"‎28 / 04 / 18 , 18 : 59 - SupportoVittima2 : Sisi sposta la concentrazione su di me visto che sai che con Vittima non hai ragione","‎28 / 04 / 18 , 18 : 59 - SupportoVittima2 : Sure, shift your focus to me since you know you're not right with Vittima.",Defense,Bystander_defender,False,False
D_2,179,"‎28 / 04 / 18 , 19 : 01 - SupportoBullo2 : Ahah quel bidone ha ragione ? Pff","‎28 / 04 / 18 , 19 : 01 - SupportoBullo2 : Ahah is that dud right? Pff",Insult-BodyShame,Bystander_assistant,False,False
D_2,182,"‎28 / 04 / 18 , 19 : 25 - Vittima : Sarete bravi voi . Ho fatto vedere il video ai miei amici ( AMICI VERI ! ! ! ) e a loro è piaciuto !","‎28 / 04 / 18 , 19 : 25 - Vittima : As if you were good at it. I showed my friends the video (TRUE FRIENDS !!!) and they liked it!",Defense,Victim,False,False
D_2,183,"‎28 / 04 / 18 , 19 : 25 - Bullo1 : Evidentemente non ci vedono bene hahahha","‎28 / 04 / 18 , 19 : 25 - Bullo1 : Obviously they can't see well.",Insult-Attacking_relatives,Harasser,False,False
D_2,189,"‎28 / 04 / 18 , 19 : 29 - Bullo1 : Non mi interessa un grassone di merda","‎28 / 04 / 18 , 19 : 29 - Bullo1 : I don't care about a f***ing fatso.",Insult-BodyShame,Harasser,False,False
D_2,190,"‎28 / 04 / 18 , 19 : 41 - SupportoVittima2 : Allora se non ti interessava non dovevi neanche commentare il suo musically","‎28 / 04 / 18 , 19 : 41 - SupportoVittima2 : Then if you were not interested, you should not even comment on his musically",Defense,Bystander_defender,False,False
D_2,191,"‎28 / 04 / 18 , 19 : 42 - Bullo1 : Faccio quello che voglio .","‎28 / 04 / 18 , 19 : 42 - Bullo1 : I do what I want.",Defense,Harasser,False,False
D_2,194,"‎28 / 04 / 18 , 19 : 44 - Bullo1 : Cazzo ridi ?","‎28 / 04 / 18 , 19 : 44 - Bullo1 :  Why are you f***ing laughing?",Defense,Harasser,False,False
D_2,196,"‎28 / 04 / 18 , 19 : 45 - Bullo1 : Cazzo ridi ?","‎28 / 04 / 18 , 19 : 45 - Bullo1 : Why are you f***ing laughing?",Defense,Harasser,False,False
D_2,199,"‎28 / 04 / 18 , 19 : 47 - SupportoVittima2 : E questo cosa c'entra ?","‎28 / 04 / 18 , 19 : 47 - SupportoVittima2 : What does this have to do with it?",Defense,Bystander_defender,False,False
D_2,202,"‎28 / 04 / 18 , 20 : 55 - SupportoVittima2 : Ti stai arrampicando sugli specchi bella","‎28 / 04 / 18 , 20 : 55 - SupportoVittima2 : You are grasping at straws, beautiful",Other,Bystander_defender,False,False
D_2,203,"‎28 / 04 / 18 , 21 : 03 - Bullo1 : Non mi sto arrampicano da nessuna parte sei che ti attacchi alle palle","‎28 / 04 / 18 , 21 : 03 - Bullo1 : I'm not grasping at anything. You're clutching at straws.",Defense,Harasser,False,False
